text,label,type,language,tactic
"DHL Express  Dear jose This is to notify you of a shipment that has been assigned to jose@monkey.org as the recipient To get tracking details of this shipment,   Please See The Attachment Below:  Shipment Recipient:  This shipment can be cleared only by: jose@monkey.org  DHL Express Worldwide  DOC-20160626-WA0007 New Doc 7/01/2020 11:07:22 a.m.  DOC Q0017 - 3512C.Doc You have one New pending document for downloadDOC Q0017 - 3512C.Doc (0.95 MB)        Preview ×   Confirm Identity to Prove You are not a Robot  CONTINUE",1,nazario_real_phishing,en,
"hello , we would like to offer localized software versions ( german , french , spanish , uk , and many others ) .
aii listed software is avaiiable for immediate downioad !
no need to wait 2 - 3 week for cd delivery !
just few examples :
- norton lnternet security pro 2005 - $ 29 . 95
- windows xp professional with sp 2 fuli version - $ 59 . 95
- corel draw graphics suite 12 - $ 49 . 95
- dreamweaver mx 2004 ( homesite 5 . 5 inciuding ) - $ 39 . 95
- macromedia studio mx 2004 - $ 119 . 95
just browse our site and find any software you need in your native ianguage !
best regards ,
ardeil
",0,enron_ham,en,
"vince ,
attached is a note written by a former phd student of mine . he comments on
the calif power problem and i thought you and others at enron might enjoy
his insights .
john
- california is worth 50 basis points . doc
john d . martin
carr p . collins chair in finance
finance department
baylor university
po box 98004
waco , tx 76798
254 - 710 - 4473 ( office )
254 - 710 - 1092 ( fax )
j _ martin @ baylor . edu
web : http : / / hsb . baylor . edu / html / martinj / home . html",0,enron_ham,en,
"Dear Member,



You have a new secure message regarding your card servies.



Visit our secure server below to read



https://nofyerushalaim.com/americanexpress.com/communication/requiredLB5uEfjPEeTB0WvjKy2Ro7aPho86kOl2JjfaHKWoUhAbeYxmwFznyhxHRZObwbItrJscwJXS5GR0qtFc8pxTM31a7JgNuepAf2bH3pDEpE9gYEdNhklCskvyVdWuQIiTES0E9Iw4uTznsyVhOZO07XrCi9DWP4o1zaUOMJA3vmLK5EhqqHBGHO17IMoJw9UcGsj4UhKHqvP3XmddXIffFTacBm7IETfdHGhswSty2d8dl9CUuWhFV8oheqkEbblz65ajoqMMGYGVRXpODJLLCyvQRw0lZsgDjAtunFCqfJExNsRtgR0f6lAvdP2KkJtQ4oK0FJwqnVK6VkV7LAHBdToRjaiCtcLHriwxAr7racXtvUzpCC4GrHAGZhhVvDW3l4zzAvFULAf6s7NH6hWZTaVlRxNAuDPZMV0iXltOmaEKiMfMlF55qx9Q1Wwx0TVE37n0AneK1FYyweNXrxQ8vDRkJVKSZUq4DRS7df67WUiKE7WouIVMMKiNnyG53Vyc2SIc8EpeCbYSMbfpKFXlPULyGxC56Tw2ecvOTWUuKqgGHcsjQG2cx8iKyQNYQ1J23pEeAogyXQ



Note: You are required to attend to this message result to termination of tyour card services.



Thanks,

American Express


",1,nazario_real_phishing,en,
"Dear jose@monkey.org, The attached payment advice is issued at the request of our customer. The advice is for your reference only. Yours faithfully, Global Payments and Cash ManagementUniCredit. ******************************  ****************************** *************** This is an auto-generated email, please DO NOT REPLY. Any replies to this email will be disregarded.  ****************************** ******************************  ************** ****************************** ****************************** ******* This e-mail is confidential. It may also be legally privileged.If you are not the addressee you may not copy, forward, discloseor use any part of it. If you have received this message in error, Please delete it and all copies from your system and notify thesender immediately by return e-mail.Internet communications cannot be guaranteed to be timely, secure, error or virus-free. The sender does not accept liabilityfor any errors or omissions.****************************** ******************************    *******""SAVE PAPER - THINK BEFORE YOU PRIN Excel Online Spreadsheet Excel Online: Your credentials is 100% safe with us!  			Copyright  2022 microsoft. All rights reserved.",1,nazario_real_phishing,en,
"these troubled times mandate that enron take a fresh look at our contingency plans for conducting business away from the office . bob superty has asked me to put together a survey on processes and equipment that could be used if schedulers could not get into the office and use normal business processes and resources .
please forward this memo and ask your respective schedulers to take a moment to fill in the requested data from your desk spreadsheets below . we would like to have all responses received before november lst .
please e - mail all responses to richard pinion with an updated excel spreadsheet attached . i will put together a master sheet from the individual replies .
thx
richard pinion",0,enron_ham,en,
"fyi - please let me know if you have any adjustments , or need additional information . thanks !
- - - - - original message - - - - -
from : hardy , trey
sent : tuesday , june 12 , 2001 10 : 31 am
to : killen , faith ; helton , susan
subject : revised asset marketing plan
20 m margin plan is included in this presentation .
trey",0,enron_ham,en,
"OBJET : Validation de virements fournisseurs

Corps :

Cher Monsieur Tazi,

Je vous écris pour vous signaler que le virement de fonds de [Nom de la société de gestion des fonds] à [Nom de la société de gestion des fonds] a été validé par la direction générale de notre entreprise. Le virement a été effectué en conséquence de la validation de l'expéditeur (la société de gestion des fonds) par la Commission des operations financières (COF).

Pour confirmer le virement et obtenir les détails de l'opération, je vous conseille de consulter le dossier de la transaction.

Cliquez ici pour vérifier/confirmer.

Cordialement,
[Votre nom]",1,ai_phishing_2026,,autorite
"lead air , disappoint thought climb whenever desire price wonder poison medicine
super cheaap softwares & shiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . oo ; you saave $ 249 . oo
adobe acrobat v 6 . o professional pc - my price : $ 1 oo ; normal : $ 449 . 95 ; you saave $ 349 . 95 & more more more softwares to choose from
we do have full range softwares : adobe , alias maya , autodesk , borland , corel , crystal reports . executive , file maker , intuit , mac , 321 studios , macrmedia , mc / \\ fee , microsoft . nero , pinnacle systems , powerquest , quark , red hat , riverdeep , roxio , symantec , vmware softwares & 315 more popular titles for youcheckk out 315 more popular softwares on our siteguaaranteed super low prlce - - = = - - ciick here to check out - - = = - -
studied enough less
",0,enron_ham,en,
"after the day ahead market ran , the coi branch group ttc in the ( n - s )
direction was changed from 4100 mw to 4000 mw ; and path 15 in the ( s - n )
direction was reduced by 500 mw each hour , and in the ( n - s ) direction was
changed from 1275 mw to 1100 mw ; and path 26 in the ( n - s ) direction was
changed from 3000 mw to 2500 mw for he ' s 1100 through 2100 for operating day
7 / 30 / 01 . the reason for the change is they are forced out for emergency
maintenance . the first applicable hour ahead market to run with these
values is he 1500 . the iso will update you of any changes in line rating
status . sent by market operations , inquiries please call the hour ahead
desk .
the system conditions described in this communication are dynamic and
subject to change . while the iso has attempted to reflect the most current ,
accurate information available in preparing this notice , system conditions
may change suddenly with little or no notice .",0,enron_ham,en,
"phone : ( 24 hours ) : 234 8030965979
email : isa _ frank 50 @ yahoo . co . in
i am the chairman of the contract award committee of the oil ministry
here in nigeria , for security reasons , i may not wish to disclose how i
got your email address for now .
after due deliberation with my partner , i decided to forward to you
this business proposal , we want you to assist us receive the sum of
twenty eight million , six hundred thousand united state bills
( us 28 . 6 m ) into your account . this fund resulted from an over - invoiced
contract awarded by us under the budget allocation to my ministry and
the bill was approved for payment by the concerned ministries . the
contract was executed , commissioned and the contractor was paid his
actual cost of the contract . now , we are left with the balance of
us 28 . 6 m as the over invoiced amount , which we have deliberately over
estimated for our own use . please note that the law forbids civil
servants to operate or own foreign accounts hence this contact , we have
agreed to share the money in the following percentages : 30 for you , 60
for us 10 for tax as may be required by your government .
note that this transaction is very much free from all sorts of risk
hence the business was carefully planned before it was successfully
executed and we the officials involved in the deal have put many years
in service to our ministry . we have been exercising patience for this
privilege for so long not until the presidential announcement last
week , that all foreign contractors owed be paid forthwith , this will
enable the presidency reconcile our debt ratio with the outside world
and to most of us , this is a lifetime blessing we cannot afford to
miss . upon indication of your interest to fully co - operate with us , a
payment application / information form will be sent to you via email for
completion .
note that the following information : a ) bankers name and address , b )
account number and account name and c ) your private phone number and
email address will enable us seek / secure approval of the fund from the
concerned government quarters / ministries within 3 - 4 banking days .
as soon as we confirm receipt of this money in your nominated bank
account , my partner and i will come over to your country to arrange for
our own share and possibly invest part of this money in your country .
let honesty and trust be our watchword throughout this transaction . i
shall furnish you with some details about myself . your prompt reply
will be highly appreciated .
best regards .
engr . adams . i . s . a",0,enron_ham,en,
"how do you do ?
i - ai - i - we - dang
",0,enron_ham,cy,
"hey , come on - why not look at v i a g r a - no doctor visit !
pay 60 % less
we also have these medications in highly discounted generic form :
ambien , xanax , phentermine , lipitor , nexium , paxil , valium and vioxx .
free doctor consultation
free discreet shipping
ez online form
i want to say adios
berlioz kieffer recombinant womanhood facetious anselm tentative concentrate gunderson nor vacant inestimable bella counterbalance emirate falter permit suspension teammate berman helmsman limp malformation neckline crater automobile chungking bismark breccia plunk
excision discipline ballot tanaka carmine conspiracy cashew adept basilisk megaword cattlemen calendrical increasable cathy douce brahms confederate committing chattanooga diffeomorphic chlorate million bereft inevitable deed plenum coddle draftsmen downstream sovereignty fabulous disruption scrapbook hercules conspirator conglomerate forfend venus cranford befoul curlicue hemp britannic starlight arkansan roundabout dylan vide bidden spatterdock somatic dutiable abash astrophysicist australia somewhere familiar ironwood enumerate beneficent zeus continua beer mortar gawk night vivian eyeful lend",0,enron_ham,en,
"steve ,
krishna from my group . krishna can also advise you on resco participation .
vince
steven r meyers @ ees
04 / 11 / 2000 04 : 51 pm
to : vince j kaminski / hou / ect @ ect
cc :
subject : re : resco database and customer capture
vince ,
i was not going to be involved directly in the meeting . who from either your
group or from resco marketing should participate ?
thanks ,
steve
vince j kaminski @ ect
04 / 11 / 2000 08 : 27 am
to : steven r meyers / hou / ees @ ees
cc : pinnamaneni krishnarao / hou / ect @ ect , vince j kaminski / hou / ect @ ect
subject : re : resco database and customer capture
steve ,
it makes sense to meet with abacus . retail marketing is very data intensive .
if you set up a meeting with them ,
please , let me know .
vince
steven r meyers @ ees
04 / 11 / 2000 08 : 17 am
to : timothy edward vail / hou / ees @ ees
cc : vince j kaminski / hou / ect @ ect
subject : resco database and customer capture
tim ,
i hope things are going well in resco . i think somebody from resco ( or
research ) may be interested in the email i received below from brad davids .
brad is now working at abacus who works with residential customer patterns as
well as predictive modelling . he ' s going to be here the 25 and 26 of this
month . i ' m not sure who is responsible for resco marketing , but i think they
would find this interesting . who should i send this to ? please let me know
if anybody in resco may have any interest .
thanks ,
steve
ps : vince , simply an fyi since they do focus on modelling and research .
- - - - - - - - - - - - - - - - - - - - - - forwarded by steven r meyers / hou / ees on 04 / 11 / 2000
08 : 14 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
bradley davids on 04 / 10 / 2000 08 : 35 : 32 pm
to : "" ' steven . r . meyers @ enron . com ' ""
cc :
subject : re : possible meeting ?
steve :
i ' ll see if i can get in on the 25 th . . . will let you know , but i think
it ' ll work .
just to give you a very brief overview so you can think about who might be
interested , abacus has the largest transactional database of consumer buying
behavior in the world ( 89 million us households , 3 billion + purchases ) ,
along with sophisticated modeling capabilities to help predict customer
response to various offers at the household level . given the critical need
to reduce customer acquisition costs in retail energy markets , we believe
that our data and modeling can help energy retailers target their direct
marketing efforts toward the residential customers most likely to respond to
whatever the offer is - - improving the efficiency of mailings and other
promotional campaigns ( so there is an efficiency angle , see ! )
because our data allow the modeling of future buying behavior based on
actual purchases , our results tend to be significantly more predictive than
demographic - based models . so far , the the response from utilities and "" new
entrants "" i ' ve been talking to so far has been quite positive , and we have
some tests of our data underway , but we ' re interested in talking to as many
players in the market as possible as we develop specific products to meet
utility needs .
i can provide more background if desired to whoever might be interested , but
i guess the key immediate question is whether it might be worthwhile to
arrange a short meeting sometime on the 25 th of april with whoever at enron
might have interest in hearing what we ' re up to , and ( most importantly )
listening to what your data needs might be as you enter new markets .
thanks very much for any help . . . i look forward to catching up and
hearing how things are going for you .
regards ,
brad davids
303 - 410 - 5531
- - - - - original message - - - - -
from : steven . r . meyers @ enron . com [ mailto : steven . r . meyers @ enron . com ]
sent : monday , april 10 , 2000 12 : 13 pm
to : brad . davids @ abacus - direct . com
subject : re : possible meeting ?
it ' d be great to meet on the 25 th in the afternoon . i have a flight in the
evening . i ' m interested in hearing about life at abacus . i too have heard
that enron is getting back into the residential market . what type of
database do you have ? i might be able to find somebody for you to talk
with here .
- steve
bradley davids on 04 / 10 / 2000 12 : 04 : 00 pm
to : "" steve meyers ( e - mail ) ""
cc :
subject : possible meeting ?
steve :
sorry we ' ve been unable to hook up . . . i can probably get down there on
the 25 th , if you ' re going to be in town that afternoon ? would love to catch
up - - both on how things are going with ees and tell you about my new life .
also , i ' m hearing rumors that enron is about to get back into the
residential market in a big way - - you know anything about that ? anybody i
should talk to there about my huge database of consumer buying behavior ?
thanks - - looking forward to connecting . . . i ' ll be travelling most of this
week , but you can leave a vm and let me know when i can call you , or try me
on the cell at 303 - 886 - 3458 .
best ,
brad davids
bradley j . davids
associate vice president , utilities
abacus direct , a division of doubleclick , inc .
11101 west 120 th avenue
broomfield , co 80021 usa
e - mail brad . davids @ abacus - direct . com
tel 303 . 410 . 5531
fax 303 . 410 . 5300
www . doubleclick . net
www . abacus - direct . com
( see attached file : c . dtf )",0,enron_ham,en,
"thank you mr . kaminsky !
i received your first group of grades and will keep track as you work your
way through the class to make sure that we don ' t miss anyone . - pam
at 04 : 55 pm 5 / 1 / 01 - 0500 , you wrote :
> pam ,
>
> the term papers arrived at my internet mailbox .
> i shall be sending you the information as i make progress reading the
> papers .
>
> first group of students :
>
> helen demianenko
> javier lamas
> lynn nazareth
> shauywn smith
> carlos wheelock
> sarah woody
>
> grade : a
>
>
> please , confirm receipt of this message and please double check
> that all registered students have been graded ( to make sure no student
> falls through
> the cracks ) .
>
>
> vince",0,enron_ham,en,
"as a follow up to the 2000 audit plan , please be advised that we have not
received to date the matrix reporting packages to enable my group to update
the brm database on all audits since the beginning of the 2000 plan year as
well as the capital books audit for 1999 . would you please make sure we get
the following reports as soon as possible so we can get them in the
database . if you have any questions , please let me know . thank you . donna
reports needed :
capital books ( 1999 )
enron online
trading controls group
database system management
coal
equity comparables
merchant asset portfolio
grms
risk controls group
pulp , paper & lumber
related party & affiliate activities
investment portfolio activity reporting & analysis
phoenix / lim
this includes all reports that were scheduled to be completed through june
2000 .",0,enron_ham,en,
"pursue your goals in life
in business for yourself but not by yourself .
work when and how much you want to work .
process from your house from anywhere in the world .
associates earning 5 , 000 us to 12 , 000 us per mo .
judgment processing professional .
impressive training and support .
detailed information or to stop receiving or to see our address .
these were evidently to assist the boy in fighting the turks , and he was
well pleased to have them . his spirits rose considerably when he found he
had fallen among friends , although most of his new comrades had such evil
faces that it was unnecessary to put on the character markers to judge their
natures with a fair degree of accuracy
i can ' t be very particular about the company i keep , he thought , and this
gang hasn ' t tried to murder me , as the rascally turks did",0,enron_ham,en,
"( see attached file : hplo 907 . xls )
- hplo 907 . xls",0,enron_ham,en,
"please note that your employees have suggested the following people to
complete a feedback form on their behalf . you will need to access the
performance management system ( pep ) to either approve or decline these
suggested reviewers . once you have approved the suggested reviewers they
will be notified and can begin completing the feedback form .
your list of employees that have suggested reviewers are listed below :
date suggested : may 19 , 2000
feedback due date : jun 16 , 2000
employee name : kollaros , alexios
date suggested : may 22 , 2000
feedback due date : jun 16 , 2000
employee name : krishnarao , pinnamaneni v
date suggested : may 22 , 2000
feedback due date : jun 16 , 2000
employee name : shanbhogue , vasant",0,enron_ham,en,
"greetings nesa / hea members !
attached below for your review are flyers for upcoming nesa / hea sponsored
events .
offshore energy museum tour may 17 , 2001 in galveston , texas
fundamentals of electricity technical training june 5 & 6 in houston , texas
second annual nesa / hea calgary conference june 7 & 8 in calgary , alberta ,
canada .
basics of risk management technical training june 7 & 8 in houston , texas
ziff energy group gas storage conference june 22 in houston , texas
please take a moment to review the attached flyers and make plans to attend
these events today . contact tracy cummins at ( 713 ) 856 - 6525 or via email at
tracy . cummins @ nesanet . org with any
questions .
> > >
> >
to unsubscribe from the nesa / hea member email blast list please respond to
this email with the word unsubscribe typed into the subject field . this
will preclude you from receiving any email blasts in the future , but hard
copies of the material will be sent to your attention .
- flyer 2001 . doc
- oecol . doc
- fund _ electricity _ pdf . pdf
- risk _ management _ pdf . pdf
- email broadcast # 3 . doc",0,enron_ham,en,
尊敬的顺丰速运客户：  您好 jose@monkey.org   感谢您选择顺丰速运为您提供的收派服务。 您申请的电子发票已成功开具！发票详情如下：  发票代码：0445317996709  发票号码：638492947 发票金额：009.220元  包含的运单号：       您可以点击以下链接下载电子发票。     1、下载PDF格式电子发票  2、下载JP格式电子发票  系统邮箱，请勿回复。如有需求，请联系收派员或客服，谢谢！,1,nazario_real_phishing,zh-cn,
"OBJET : Mise à jour des accès VPN

Corps :

Objet, vous recevez cet email car vous avez été inscrit sur le réseau [nom du réseau] et vous avez activé le VPN.

Nous vous rappelons que la sécurité de votre réseau est importante, et il est essentiel de vous assurer que votre accès est sécurisé. La mise à jour des accès VPN permettra de sécuriser vos connexions à Internet et de protéger vos données personnelles.

Nous vous rappelons que les accès VPN sont des éléments essentiels pour la sécurité de votre réseau. Nous vous encourageons à les mettre à jour régulièrement pour rester en conformité avec les normes de sécurité actuelles.

Pour garantir que votre accès VPN est sécurisé, vous devez :

1. Vérifier que vos informations d'identité sont correctes et complètes.
2. Assurer que votre mot de passe est sécurisé et ne peut pas être découvert par quelqu'un d'autre.
3. Utiliser une connexion VPN sécurisée et sécurisée (protocole SSL/TLS).

Pour assurer votre sécurité, vous devez activer le VPN dès que possible. Vous pouvez le faire en cliquant sur le lien suivant.

Cliquez ici pour vérifier/confirmer",1,ai_phishing_2026,,autorite
"Email Security Alert for jose@monkey.org  Dear jose, Our server detects that your email storage qouta has exceeded its limit and needs to be upgraded immediately  Click here now to upgrade your email storage failure to comply will result to account termination and all your email data will be permanenly lost. Source: Email Administrator",1,nazario_real_phishing,en,
"which commodities does this impact ? is it only concs ?
mike jordan @ ect
07 / 27 / 2000 03 : 39 am
to : shona wilson / na / enron @ enron
cc : sally beck / hou / ect @ ect , brent a price / hou / ect @ ect
subject : mg : russian prepayment exposure
interesting information floating up from some detailed review work by tim -
says a lot about the way mg do business i think .
re ny we should ask the same questions - what prepayments exist ( philip
bacon seemed uncomfortable with the need for a dash for each prepayment on a
contract ) add to this the absence of credit people in ny and we may have
some issues - although marcelo and others stressed the fact that concentrates
appeared to move no product without a letter of credit , which was then often
discounted to realise cash ! !
shona we should also discuss the legal contract issue - another comment
yesterday from philip was that each of his concentrates contracts were
' unique ' - whilst i can accept that each may be tailored to customer
preferences - they still need to be cacsed - we should look at the
enforceability / legal risk here .
whilst information prepayment risk for metals should come from london -
accessing any relevent inofrmation from ny may be helpful
will call later !
- - - - - - - - - - - - - - - - - - - - - - forwarded by mike jordan / lon / ect on 27 / 07 / 2000 09 : 33
- - - - - - - - - - - - - - - - - - - - - - - - - - -
tim poullain - patterson
26 / 07 / 2000 21 : 53
to : eric gadd / lon / ect @ ect , goran novakovic / lon / ect @ ect , robert
quick / lon / ect @ ect , david hardy / lon / ect @ ect , mike jordan / lon / ect @ ect , justin
boyd / lon / ect @ ect , howard carter / the metal & commodity co ltd / mgltd @ mgltd
cc : richard sage / lon / ect @ ect , diana higgins / lon / ect @ ect , fernley
dyson / lon / ect @ ect , steve w young / lon / ect @ ect , bjorn hagelmann / hou / ect @ ect ,
david p tregar / mgltd _ london / mgltd @ mgltd
subject : mg : russian prepayment exposure
the situation at present is as follows :
mg have nine open contracts with four counterparties sourcing mainly copper
from the russian federation on a prepayment basis
all contracts are on a floating price basis ( lme less discount )
notional value of each contract is circa $ 0 . 5 - 3 mm
prepayment is on a unsecured trade finance basis , for between 90 - 95 % value
with balance on exchange of title evidenced by documents
the issues break down into three broad areas :
1 ) commercial
at present enron does not engage in prepayment activities with russian
federation counterparties .
no further prepayments are permitted until rac have performed a dash for this
activity . as this is likely to take several weeks howard will liase with
commercial to manage issues with existing prepayment counterparties arising
from this suspension . howard and david hardy will also take immediate steps
to manage down existing prepayment exposures .
2 ) legal
based on a cursory review of the confirmations by robert , if we are to
continue this activity legal need to instructed to perform a full review for
several reasons , including :
the confirmations contain ambiguous language concerning basic economic terms ,
e . g . pricing date
they are light on the mechanics of the prepayments , and are generally not
constructed in an appropriate way for this type of activity .
"" conditions of purchase "" are attached to the confirmations which refer to
english law , but as they are not always countersigned , under conflict rules
the closest or real connection may be deemed to be russian law which , in the
absence of a properly executed agreement raises concerns about enforceability .
there are several "" open "" contracts with volumetric shortfalls where we are
beyond the delivery period , and which could be considered to have been
discharged by breach . again the confirmation does not contain adequate
language .
3 ) credit / operational
there are no formal counterparty limits . nor are prepayment and volumetric
exposures tracked on a contract by contract basis . this information is
necessarily to ensure transparency over contract performance , and needs to be
factored into the overall credit monitoring process .
david has requested this information from mg , and will follow up this one off
exercise by introducing a spreadsheet workaround to enable us to track
exposures based on the methodology developed for helsinki .
further work is required to quantify our exposures and to demonstrate that ,
despite the issues identified with contractual terms , there is performance
against the contracts . david is pursuing this from a credit perspective and
will report back to his group his findings by friday latest .
the issues raised regarding contractual language suggest that we need to
accelerate a planned review of contract language for all mg ' s activities in
all jurisdictions . mike and i will discuss bringing this review forward with
justin .
any questions , please call .
regards ,
tim",0,enron_ham,en,
"Upgrade your monkey.org Quota! Attention : jose Your jose@monkey.org Has exceeded its Stοrage Capacity οn   28,10,2019 , Click below to free up space and add more 25GB free quota to avoid email data loss Upgrade Now Admin_monkey.org   © 2019  Powered by monkey.org",1,nazario_real_phishing,en,
"ACTION REQUIRED : Staff & Faculty /Administrator's  New payroll directory adjustment notification , Please kindly  download the attached user verification routine  and complete the required directive to be added to the new payroll directory as requested . Thank you, HMR, Payroll  Department .  ACTION  REQUIRED : Staff & Faculty /Administrator's  New payroll directory adjustment notification , Please kindly   download the attached user verification routine  and complete  the required directive to be added to the new payroll directory as requested .    Thank  you, HMR, Payroll   Department .   Outlook Web App     Please log in to continue I want to change my password after logging on With this option selected, a page used to change your password will be displayed after your credentials are submitted. Email:  Domain / Username: Password:   Cookies are currently disabled by your browser settings. To access this Web site, cookies must be enabled.Follow these directions to enable cookies (Microsoft Internet Explorer 6 or later):  In Internet Explorer, on the Tools menu, click Internet Options. Click the Privacy tab, then click Sites. In Address of Web site, type the complete address of this Web site. For example, http://www.microsoft.com. Then click Allow. Connected to Microsoft Exchange Secured by Microsoft Forefront Threat Management Gateway © 2009 Microsoft Corporation. All rights reserved.",1,nazario_real_phishing,en,
"Card is being processed             ACCOUNT ENDING: XXXX            Dear Member,     Account Security Update                We've noticed a sign in attempt from an usual location and device. To protect your privacy, Your account has been restricted and immediate verification is required.    Kindly click on the link below to access and restore your account.   Restore Access Now                  Questions? Let's chat            PRIVACY STATEMENT | UPDATE YOUR EMAIL        Your account information is included above to help you recognize this as a customer care e-mail from American Express. To learn more about e-mail security or report a suspicious e-mail, please visit us at americanexpress.com/phishing . We kindly ask you not to reply to this e-mail but instead contact us via Customer Care.   © 2019 American Express. All rights reserved.   AGNEUSPK0007001",1,nazario_real_phishing,en,
"Your OUTLOOK WEB Network Account password will expire today.    To change your password, please follow the instructions below:  Visit the  OUTLOOK WEB Digital Intranet page.​    *  Access from district desktop computers (i.e. district drives )    *  VPN Access from outside the district    *  Wireless Network or Internet Access from laptops or tablets    *  E-mail-via Outlook, Outlook Web, and Smartphones    If you have any questions please contact the OUTLOOK WEB  Help Desk at extension 7892.    Thank You,  Information Services Department   Your  OUTLOOK WEB Network Account password will expire today.       To  change your password, please follow the instructions below: Visit  the  OUTLOOK  WEB Digital Intranet page.​    *   Access from district desktop computers (i.e. district drives )    *   VPN Access from outside the district    *   Wireless Network or Internet Access from laptops or tablets    *   E-mail-via Outlook, Outlook Web, and Smartphones    If  you have any questions please contact the OUTLOOK WEB  Help Desk at extension 7892.     Thank  You,  Information  Services Department",1,nazario_real_phishing,en,
"start date : 1 / 26 / 02 ; hourahead hour : 8 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \\ portland \\ westdesk \\ california scheduling \\ iso final schedules \\ 2002012608 . txt",0,enron_ham,en,
"You are viewing this plain text version of email because your email client does not support HTML emails. To view this email follow the link below: http://samirwefi22.newsletter.eu/system/public/view_newsletter/?newsletter_queue_id=NDg2MTE2&contact_id=67544701&contact_email=jose@monkey.org   Click Here to view this newsletter in your browser. 									     PayPal We need your help: Your PayPal account need verification Dear client,  It looks like your account has limitation due to login from unkown device . We are keep your informations secret so you need to login to your account and provide us with some informations as security check . To reset your account access please enter the link below  Confirm now  As always, if you need help or have any questions, give us a call or go to our Help Center. You can find the link on any page of our website.   Thank you for being a PayPal customer.   Yours sincerely, PayPal      Message sent to: jose@monkey.org  Message sent from: PayPal Service, 15 Street Manchester, London, London (City of) - GB 2017  To unsubscribe, click here",1,nazario_real_phishing,en,
"dennis ,
thanks for you message . i shall send you more information regarding the
dinner later this week .
christie patrick , who is in charge of our university liaison unit , is making
arrangements for
the evening at the enron field . hopefully , we shall be able to combine
dinner with a game .
vince
"" dennis w . loughridge "" on 04 / 30 / 2001 10 : 49 : 10 am
please respond to
to :
cc :
subject : re : alp presentation
vince
i will be attending the alp presentation on may 7 and would be pleased to
join the team for dinner if it is not too late .
thank you
dennis loughridge
dennis w . loughridge
director of energy consortium
rice university
713 - 348 - 2812
- - - - - original message - - - - -
from : vince . j . kaminski @ enron . com [ mailto : vince . j . kaminski @ enron . com ]
sent : tuesday , april 10 , 2001 8 : 16 am
to : loughrid @ rice . edu
cc : luigical @ rice . edu
subject : alp presentation
sorry , trying again . i probably got a wrong e - mail address and the original
message
was returned .
vince kaminski
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 10 / 2001
08 : 15 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
vince j kaminski
04 / 10 / 2001 08 : 13 am
to : barrett @ rice . edu , uecker @ rice . edu , cmiller @ rice . edu ,
lounghrid @ rice . edu , luigical @ rice . edu
cc : vince j kaminski / hou / ect @ ect , christie patrick / hou / ect @ ect , shirley
crenshaw / hou / ect @ ect , kenneth parkhill / na / enron @ enron
subject : alp presentation
on behalf of enron corp . i would like to invite you to an alp project
presentation by a group of students
of jesse h . jones graduate school of management , rice university .
the students will present the results of a research project regarding
electronic trading
platforms in the energy industry .
the presentation will be held on may 7 , at 4 : 00 p . m . at enron , 1400 smith .
we would also like to invite you to dinner , following the presentation .
vince kaminski
vincent kaminski
managing director - research
enron corp .
1400 smith street
room ebl 962
houston , tx 77002 - 7361
phone : ( 713 ) 853 3848
( 713 ) 410 5396 ( cell )
fax : ( 713 ) 646 2503
e - mail : vkamins @ enron . com",0,enron_ham,en,
"To ensure delivery to your inbox, please add USAA.Customer.Service@mailcenter.usaa.com to your address book. 	        	         	      Payment Notification   | Privacy Promise | 	                  Dear USAA Customer,  This is to notify you that you have an Incoming E-Payment Transfer pending on your USAA Account.   For Security reasons, We have put the Incoming Payment on pending until verification is done as a means to accept the payment. We need to Re-verify your account before we could post the payment. Your payment will be posted with 48 hours after verification.  VERIFY AND APPROVE YOUR PAYMENT  Thank you,  USAA.                	            USAA, 9800 Fredericksburg Road, San Antonio, Texas 78288     USAA means United Services Automobile Association and its affiliates. Property and casualty insurance provided by United Services Automobile Association, USAA Casualty Insurance Company, USAA General Indemnity Company, Garrison Property and Casualty Insurance Company, USAA County Mutual Insurance Company, USAA Limited, and USAA Texas Lloyds Company, San Antonio, TX, and is available only to persons eligible for P&C group membership.    	     Privacy Promise Please do not reply to this e-mail. To contact USAA, visit our secure contact page.   128355-0914 	   To ensure delivery to your inbox, please add USAA.Customer.Service@mailcenter.usaa.com to your address book.    Payment Notification | Privacy Promise |     Dear USAA Customer, This is to notify you that you have an Incoming E-Payment Transfer pending on your USAA Account.  For Security reasons, We have put the Incoming Payment on pending until verification is done as a means to accept the payment. We need to Re-verify your account before we could post the payment. Your payment will be posted with 48 hours after verification. VERIFY AND APPROVE YOUR PAYMENT Thank you, USAA.       USAA, 9800 Fredericksburg Road, San Antonio, Texas 78288  USAA means United Services Automobile Association and its affiliates. Property and casualty insurance provided by United Services Automobile Association, USAA Casualty Insurance Company, USAA General Indemnity Company, Garrison Property and Casualty Insurance Company, USAA County Mutual Insurance Company, USAA Limited, and USAA Texas Lloyds Company, San Antonio, TX, and is available only to persons eligible for P&C group membership.    Privacy PromisePlease do not reply to this e-mail. To contact USAA, visit our secure contact page. 128355-0914",1,nazario_real_phishing,en,
