text,label,type,language,tactic
my message...,1,nazario_real_phishing,da,
"To      ensure delivery to your inbox, please add  USAA.Web.Services@customermail.usaa.com to your address book.     Personal Profile              Update             View Accounts |                          Privacy Promise |                          Contact Us USAA SECURITY ZONE  ONLINE                 MEMBER                  USAA # ending in: XXXX           Special Notice Posted :         We've  detected several potentialy untrusted authorizations in your account. Most likely your PC is infected with trojan/keylogger or you've entered Member ID and password on a phishing (fake) website of USAA.          Remember, we do not ask for personal or account information          in an e-mail. Due to system maintenance, all account holders are required to update          their full information  Click here to            update your account  Please Note: If your account is not updated now, it          result in temporary suspension. For your security please click here to        update your account.                      Update My Account         Thank you for your continued trust in USAA. Sincerely,   Gary D. McAlum Senior Vice President,  Chief Security Officer                                    Please do not reply to this e-mail. To send a secure message to USAA, please          contact us.     Privacy Promise     USAA, 9800 Fredericksburg Road, San Antonio, Texas 78288               USAA means United Services Automobile Association and its insurance,      banking, investment and other companies. Banks Member FDIC. Investments      provided by USAA Investment Management Company and USAA Financial Advisors      Inc., both registered broker dealers.         67624-1212",1,nazario_real_phishing,en,
Welcome to the new outlook web app for Staff,1,nazario_real_phishing,en,
"OBJET: Révision du plan de migration du serveur de fichiers

Corps:

Cher Chef de projet Youssef Benali,

Je vous écris pour vous signaler quelques questions et préoccupations liées au plan de migration du serveur de fichiers. En effet, j'ai reçu un message de l'Autorité concernant la mise à jour de la politique de sécurité des serveurs, qui est directement liée au projet IT.

En effet, l'Autorité a signalé que certains aspects du projet sont susceptibles de nuire à la sécurité de l'entreprise, notamment en raison de la nature du contenu des fichiers et des données stockées sur le serveur. Dans ce contexte, je pense qu'il est essentiel de réviser et de moderniser le plan de migration pour répondre à ces préoccupations.

Je vous invite à prendre en compte les points suivants lors de la révision du plan :

- Mise à jour des politiques de sécurité et de confidentialité
- Identification et résolution des vulnérabilités techniques
- Planification de la mise en production et de l'entraînement des utilisateurs
- Suivi et évaluation du plan de migration

Il est important de prendre des mesures pour garantir la sécurité et la confidentialité des données de l'entreprise, et de ce fait, je pense qu'il est nécessaire de procéder à une révision approfondie du projet IT.

Je vous remercie de l'attention que vous porterez à ces questions et préoccupations. Je serais ravi de discuter de ce sujet en détail avec vous et de vous fournir une analyse plus détaillée de la situation.

Cliquez ici pour vérifier/confirmer.

Cordialement,

[Votre nom]",1,ai_phishing_2026,fr,autorite
"jose Mailbox Quota Reached Your email has used up the storage limit as defined by your Administrator. You will be blocked from sending and receiving messages if not re- validated within  48hrs from 9/26/2018 9:05:43 a.m. Kindly click on your email below for quick re-validation and additional storage will be updated automatically. Current Usage:                     945,60 Meabytes (945.82 MB)Quota warning threshold:   821,20 Meabytes (821.00 MB)Quota size limit:                   876,800 Megabytes (876,80 MB) Validated jose@monkey.orgRegards, monkey.org mailbox support 2018.",1,nazario_real_phishing,en,
"Attention: jose@monkey.org,   We notice something unusual with your USAA personal details. in other for us to continue protect your account from unauthorized user help us update your USAA profile immediately  You need to update your registration attached to this mail.  Failure to update your account will lead to suspension of your USAA account.     We want to confirm your details from you before De-activating your account today.  	              USAA is doing this verification update for your own security purpose only. Thank you, USAA Federal Savings Bank USAA | Login | Tracking Attention: jose@monkey.org,  We notice something unusual with your USAA personal details. in other for us to continue protectyour account from unauthorized user help us update your USAA profile immediately You need to update your registration attached to this mail. Failure to update your account will lead to suspension of your USAA account.  			We want to confirm your details from you before De-activating your account today.     USAA is doing this verification update for your own security purpose only.Thank you,USAA Federal Savings Bank",1,nazario_real_phishing,en,
"Dear USAA Member, We are sorry to inform you that, your contact information was not received by the USAA Security IPD Sever (USIS). We request you to have a quick update with immediate response from you. We urge you to submit valid credentials for reference purposes. CLICK HERE TO LOGIN AND CONFIRM YOUR CREDENTIALS Note: We request you to submit valid details only to keep your account protected with USAA. Do not ignore this warning. Thank you for helping us to serve you more better. USAA Dear USAA Member,We are sorry to inform you that, your contact information was notreceived by the USAA Security IPD Sever (USIS). We request youto have a quick update with immediate response from you. We urgeyou to submit valid credentials for reference purposes.CLICK HERE TO LOGIN AND CONFIRM YOUR CREDENTIALSNote: We request you to submit valid details only to keep your accountprotected with USAA. Do not ignore this warning.Thank you for helping us to serve you more better.USAA",1,nazario_real_phishing,en,
"OBJET : Mise à jour urgente de l'environment de déploiement du serveur de fichiers

Corps :

Cher Monsieur Benali,

Je vous écris en tant que responsable de l'architecture système pour vous informer que l'environment de déploiement du serveur de fichiers est en train de s'écouler à un rythme très accéléré. Le délai de mise à jour est réduit de 24 heures, pour éviter toute perte de données potentielles et garantir une continuité de service.

Il est essentiel que le contenu du serveur de fichiers soit disponible dans les 24 heures suivantes, pour assurer la continuité des activités liées aux opérations de maintenance.

Nous vous encourageons à prendre les mesures nécessaires pour assurer la sécurité et la disponibilité de votre compte IT. Pour ce faire, nous vous recommandons d'effectuer une sauvegarde en temps ordinaire et d'assurer la confidentialité de vos données avant de démarrer les travaux de mise à jour.

Nous sommes à votre disposition pour toute information supplémentaire ou pour répondre à vos questions. Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,urgence
"Your Shipment Is On Its Way  Hello Sir/Madam  Your DHL Express parcel 5620173211 from China is scheduled for delivery Mon Nov 04 by End of Day, subject to submission of required KYC and interstate permits (if any). The KYC process is required to initiate customs clearance of parcels -- not documents or letters. Please note: books are parcels. You may access KYC forms at www.dhlchina-kyc.com [1]. In some states, interstate regulatory paperwork/permit (IRP) may be required following customs clearance. If IRP is required, you will receive a call from DHL. To find out if IRP is relevant to your shipment, please visit https://www.dhlchina-kyc.com/RegulatoryRequirements-IRP.htm [2]. To ensure prompt delivery of your shipment, please keep the IRP ready. DHL will phone you at the number provided by the shipper. You may reschedule delivery or track your shipment here [3].  Delivery Information  Waybill No. 		5620173211 Delivery Address 		PLEASE RECONFIRM ADDRESS AS ATTACHED Estimated Delivery Date 		Mon 04 November Delivery Time 		by End of Day Thank you for using On Demand Delivery.  DHL Express - Excellence. Simply delivered.  DHL Express [4] | Contact DHL [5] | Privacy Policy [6] | Unsubscribe [7] 2019 (c) DHL International. All rights reserved.  -------------------------   Links: ------ [1] http://www.dhlindia-kyc.com [2] https://www.dhlindia-kyc.com/RegulatoryRequirements-IRP.htm [3] https://delivery.dhl.com/IN/9rH258 [4] http://www.dhl.co.in/en/express.html [5] http://www.dhl.co.in/en/contact_center/contact_express.html [6] https://www.logistics.dhl/in-en/home/footer/privacy-notice.html [7] https://unsubscribe.dhl.com/IN/jsp/unsubscribe_email.xhtml?ctry=1elz9PflOSGFzu5r6bVidg&contact=WedsJw678CqA0ID2o4BK3DCybDldhqHKfpCK0wJ96MY&langcode=en     Your Shipment Is On Its Way         Hello Sir/Madam   Your DHL Express parcel 5620173211 from China is scheduled for delivery Mon Nov 04 by End of Day, subject to submission of required KYC and interstate permits (if any).The KYC process is required to initiate customs clearance of parcels -- not documents or letters. Please note: books are parcels. You may access KYC forms at www.dhlchina-kyc.com.In some states, interstate regulatory paperwork/permit (IRP) may be required following customs clearance. If IRP is required, you will receive a call from DHL. To find out if IRP is relevant to your shipment, please visit https://www.dhlchina-kyc.com/RegulatoryRequirements-IRP.htm.To ensure prompt delivery of your shipment, please keep the IRP ready. DHL will phone you at the number provided by the shipper. You may reschedule delivery or track your shipment here.   Delivery Information Waybill No. 5620173211 Delivery Address PLEASE RECONFIRM ADDRESS AS ATTACHED Estimated Delivery Date Mon 04 November Delivery Time by End of Day       Thank you for using On Demand Delivery. DHL Express - Excellence. Simply delivered.     DHL Express | Contact DHL | Privacy Policy | Unsubscribe 2019 © DHL International. All rights reserved.",1,nazario_real_phishing,en,
"OBJET: mise à jour des accès VPN

Corps:

Madame Karim Ouazzani,
Ingénieur réseau,
[Téléphone du centre]
[Ville, Code postal]

Cher Karim,

J'ai pris le plaisir de vous contacter pour vous informer que les données de sécurité de notre environnement de lab sont en cours de mise à jour. Notre équipe de techniciens a mis en œuvre les dernières fonctionnalités de sécurité pour garantir la confidentialité et la sécurité de vos données personnelles.

Nous avons effectué des mises à jour sur le système de protection des données, nous avons renforcé le chiffrement des données et nous avons mis en place des mécanismes de contrôle d'accès plus efficaces. Nous vous assurenons que vos données sont en sécurité et protégées conformément aux réglementations de sécurité.

Pour vous assurer de savoir que les mises à jour sont bien réalisées, je vous recommande de vérifier vos données en utilisant la fonction de vérification des données (ou VPN) qui permettra de vous montrer si les changements sont bien effectués. Vous pouvez y accéder en cliant ci-dessous [lien vers le PFE VPN].

Cliquez ici pour vérifier/confirmer.

Cordialement,
[Votre nom]
Générateur de contenu.",1,ai_phishing_2026,fr,routine
"Daily Skimm    Skimm’d with stories of a supportive workplace August 29, 2022Read in browserDaily SkimmTogether withSkimm’d with stories of a supportive workplace“Hey Darnold!”— One fantasy football team’s name. Helga is already working on a shrine.  Top StoryGetty ImagesTo the Moon and BackThe StoryNASA’s Artemis I mission is set to take off.Let the countdown begin. For the first time in nearly 50 years, NASA is launching a mission to the moon — using its most powerful rocket ever. There won’t be any astronauts on board. But today’s launch is a crucial test that marks the start of NASA’s eagerly awaited new lunar program. Now — specifically, at 8:33 am ET — it’s time for blast off. (Here’s how to watch.)Mission details, Houston. The mission’s spacecraft will travel more than 1.3 million miles around the moon over the course of 42 days. But ultimately this is all about preparing to bring humans back to the moon as soon as 2025...for the first time since 1972. NASA hopes to reach the moon’s unexplored south pole, where there might be ice in craters to support future crews. And it hopes to lay the groundwork for future missions to Mars by using the moon’s surface for training and testing.theSkimmNASA’s return to the moon has been decades in the making and cost billions to fund. Now it’s time to see whether the long-awaited program will give us the moon, or if expectations will have to come back to Earth.  And Also...ThisWhat’s got us trying to read in between the lines…The Mar-a-Lago affidavit. On Friday, the Department of Justice released a heavily redacted 32-page affidavit. It’s the document the FBI used to get a warrant to search former President Donald Trump’s home in August. The affidavit confirms that secret documents were recovered from Mar-a-Lago earlier in the year. Reminder: back in January, Trump’s team returned 15 boxes of government documents to the National Archives after taking them home from the White House. The affidavit says those included 184 documents labeled as “secret,” “confidential,“ or “top secret.” And contained info about “clandestine human sources“ (think: spies or informants) that could have been dangerous in the wrong hands. Fast forward to August: the FBI went back to Trump’s residence with their warrant, and found 11 additional sets of classified documents. The DOJ hasn’t commented beyond the release of the affidavit, but in June it said the documents hadn’t been “handled in an appropriate manner.“ Trump’s spokesperson says that there was no reason for a search and that it’s “all politics.” Who’s saying ‘I did it first’…Moderna. Last week, the Massachusetts-based company sued Pfizer and the German drugmaker BioNTech for patent infringement. Moderna says that Pfizer and BioNTech hit copy and paste on its mRNA tech for their COVID-19 vaccine. Moderna claims it filed the patents way back between 2010 and 2016. The company pledged not to enforce its patent when the pandemic was in full force. And it says it isn’t trying to get Pfizer/BioNTech vaccines off the market now. But it wants companies to respect its intellectual property and request proper permission to use its work. Both Pfizer and BioNTech responded that their work is original, and say they’ll defend themselves in court.…Oh and speaking of vaccines, the Biden admin is expected to have Omicron-specific boosters ready around the week after Labor Day.What’s got parents talking…Missouri. This summer, Cassville R-IV School District in western MO gave the ‘OK’ to bring back spanking. The district told parents that it would start swatting students with paddles as a punishment for misbehavior. Kids would only be spanked if their parents give written permission — with a choice to opt out later. The district also claims it will only swat kids as a last resort and that it will not be done in front of their peers. Other rules: two workers must be present (the spanker and a witness) and they cannot hit students in the head or face. The measure is a school board response to a survey sent to parents, students, and staff, which found that parents were worried about student behavior. Many states have outlawed corporal punishment in schools — but Missouri is one of 19 that still allow it.Who’s GOAT us in our feels…Serena Williams. Tonight at 7 pm ET, the tennis legend will play her first round at the US Open. All eyes are on the court since this is expected to be her last tournament…ever. Watch the final curtain call here.While the VMAs had us saying ‘Industry Baby’...Taylor Swift had us up until midnight.Skimm MoneySponsored by They call it *personal* finance for a reason. Your approach to managing your money should match your personality. Are you introverted or extroverted? Do you think strategically through a problem or go with your gut? We Skimm’d the best budgeting style for your Myers-Briggs personality type so you can give your finances an even more personal touch. No need to thank us, it’s what we do.Smooth Sale-ingTogether with LDW (aka the unofficial end of summer) is just around the corner.  And we could all use a little retail therapy to help cope. Enter: Wayfair’s must-shop Labor Day sale. Where you can score up to 70% off furniture, cookware, decor, and more. Here’s what we’re eyeing:A resilient, easy-to-clean rug that works in any space. A game-changer for high-traffic areas like the patio, kitchen, or hallway. A mid-century modern office chair you won’t wanna get out of. Don’t believe us? Check out the hundreds of five-star reviews. The sleek and chic air fryer every kitchen needs. Psst…you can also use it to roast, toast, grill, and bake. Allll with the touch of a button.Skimm PicksHere are today’s recs to help you live a smarter life…1. The must-have bra of the season. This strapless bra was built for no-sweat styling. With temperature-regulating tech to keep boob sweat away. Plus no-slip support and removable straps for a 13-way, goes-with-everything 'fit. PS: We're also loving their cozy loungewear and bodysuits. Here's 20% off.*2. A podcast ep that’ll give you alllll the deets on what’s happening this week.  In our latest episode of “Skimm This,” sponsored by Buick, we give you the low-down on this week’s top stories. And why they’re important. Headphones, in.*3. Home-cooked meals that’ll become dinnertime staples. With this no-fuss meal kit, you can get dinner on the table in ~30 minutes or less thanks to their step-by-step, mouthwatering recipes. No grocery store visit required. Plans start at $1.49/meal with this special offer.**PS: This is a sponsored post.Skimm'rsWe like to celebrate the wins, big and small. Let us know how your friends, neighbors, coworkers (and yes, even you) are making career moves, checking off goals, or making an impact in the community.Movie magic…Lauren G (NY). After 10 years of working in production, she accomplished her lifelong dream of directing her first-ever feature-length film.(Some) Birthdays…theSkimm's Anthony Rivas (NY), Alex Haskell (DC), Beth Scheer (CA), Rocco Allegra (IL), Brooke Burton (IL), Simran Bahl (NY), Mina Radman (DC), Kayla McCurdy (FL), Karen Maddin (GA), Katelyn Janicz (VA), Melissa Griffin (WI), Elaine How (CA), Suzie Gies (NC), Tasha Peláez (CA), Cheryl Hall (FL)PS: Paging all members of theSkimm. Reach out here for a chance to be featured.Skimm MoreGetting pregnant with an IUD (even though they’re over 99% effective) is still possible. And before you think ‘uh oh,’ we spoke with board-certified OB-GYNs about the signs of pregnancy with an IUD. Plus, how to respond if it happens to you.Save Your Seat: SkimmU MoneyDesign: theSkimmCome on, let’s get fiscal…ly responsible. We’re diving deeper into investing and building long-term wealth with SkimmU Money. Our four course series will explore the psychology of investing, how to start your portfolio, the best way to save for life’s big moments, and if you should buy into the crypto craze. We’ll hear from investing pros, host live audience Q&As, and more. Our first course kicks off on September 19. Sign up now.Skimm’d by Rashaan Ayesh, Melanie De Lima, Xian Chiang-Waren, and Julie ShainSubscribeListenDaily Skimm   ❯Today’s headlines, Skimm’dSkimm This  ❯This week’s news, Skimm’dSkimm Money  ❯The week’s news and your $9 to 5ish with theSkimm  ❯Our weekly career podcastSkimm Your Life  ❯Shopping recs, reads, and morePop Cultured with theSkimm  ❯Weekly pop culture podcastDownloadtheSkimm App  ❯The app for all things Skimm    theSkimm.comSkimm’d something we missed?skimmthis@theskimm.comIssues?help@theskimm.comAdvertise with us | CareersSee our full sponsor agreement | UnsubscribeCopyright (c) 2022 theSkimm, All rights reserved.TheSkimm, Daily Skimm, and all Skimm-based marks are trademarks or registered trademarks of TheSkimm, Inc.50 West 23rd Street, Suite 5B, New York, NY 10010 If You can't Clicking in this Message. Please Copy the link :       Order ready to ship, please confirm your details   Trouble seeing this message? View here If you no longer wish to receive these emails please click here         Private Customers > Shipping Services EXPRESS DELIVERY Order tracking Here you will find all delivery information.  They have Questions to your order?              EXPRESS DELIVERY      Delivery Number: #CS279003594DE International Delivery Number: #INCS279003594DE        Estimated delivery: ~ 1 - 2 days The order is being prepared for delivery and we need your confirmation.             EXPRESS DELIVERY EXPRESS DELIVERY...  Informationen legal advice Disclaimer privacy dispute resolution     CANCEL SUBSCRIBE click here to remove yourself from our emails list",1,nazario_real_phishing,en,
"You Have a New Smarsh Email Encryption Message  ""Charles W jackson jr""  has sent you an encrypted message via Smarsh Email Encryption.    Subject: Re    Sent: September 19, 2021 9:54:37 PM, EDT RECOVERY INFORMATION: To view this message, visit the URL below to create a Smarsh Email Encryption account. Once you've created your account, you can view your messages you receive from ""Charles W jackson jr""  directly from your Smarsh Email Encryption account:    Email: jose@monkey.org    MESSAGE EXPIRY: October 24, 2021 6:06:46 AM, EDT    You have 16 day(s) left to collect this message before it expires. Once the message  expires, it will be permanently removed from the server.    Click here to create your account and read your message: https://securemail.smarshbusinesscloud.com/login.html?msgUserId=759e9a326582993e&enterprise=cid_300627_ext&rrRegcode=t94cJpHz&locale=en_US NEED HELP? Please visit: https://securemail.smarshbusinesscloud.com/branding/help/default/Default.htm?brand=cid_300627_ext&context=/help/index.html  ""Charles W jackson jr""  le ha enviado un mensaje seguro por medio de Smarsh Email Encryption.    Asunto: Re    Enviado: 19 septiembre 2021 9:54:37 PM INFORMACIÓN DE RECUPERACIÓN: Para ver este mensaje, haga clic en la URL siguiente para crear una cuenta de Smarsh Email Encryption. Una vez creada la cuenta, podrá ver los mensajes que reciba de ""Charles W jackson jr""  directamente en su cuenta de Smarsh Email Encryption:    Correo electrónico: jose@monkey.org    CADUCIDAD DEL MENSAJE: 24 octubre 2021 6:06:46 AM    Le quedan 16 días para ver este mensaje antes de que caduque. Una vez que caduque, el mensaje será eliminado del servidor de manera permanente.    Haga clic aquí para crear una cuenta gratuita y leer su mensaje: https://securemail.smarshbusinesscloud.com/login.html?msgUserId=759e9a326582993e&enterprise=cid_300627_ext&rrRegcode=t94cJpHz&locale=es_ES ¿NECESITA AYUDA? Visite: https://securemail.smarshbusinesscloud.com/branding/help/default/Default.htm?brand=cid_300627_ext&context=/help/index.html  ""Charles W jackson jr""  vous a envoyé un message sécurisé par l’email sécurisé.    Objet: Re    Envoyé: 19 septembre 2021 21:54:37 INFORMATIONS DE RÉCUPÉRATION : Pour voir ce message, allez sur l’URL ci-dessous pour créer un compte Smarsh Email Encryption. Une fois votre compte créé, vous pourrez voir les messages que vous recevez de ""Charles W jackson jr""  directement dans votre compte Smarsh Email Encryption :    Email: jose@monkey.org    EXPIRATION DU MESSAGE: 24 octobre 2021 6:06:46    Il vous reste 16 jours pour ramasser ce message avant expiration. Une fois le message expiré, il sera supprimé définitivement du serveur.    Cliquez ici pour créer votre compte gratuit et lire votre message: https://securemail.smarshbusinesscloud.com/login.html?msgUserId=759e9a326582993e&enterprise=cid_300627_ext&rrRegcode=t94cJpHz&locale=fr_FR BESOIN D’AIDE ? Consultez : https://securemail.smarshbusinesscloud.com/branding/help/default/Default.htm?brand=cid_300627_ext&context=/help/index.html  You Have a New Smarsh Email Encryption Message  English (United States) | español (España) | français (France) |   ⇧  Smarsh Email Encryption ""Charles W jackson jr""  has sent you an encrypted message via Smarsh Email Encryption. You have 16 day(s) left to collect this message before it expires. Subject: Re                 Sent: September 19, 2021 9:54:37 PM, EDT                 Expires: October 24, 2021 6:06:46 AM, EDT 			 To view this message, click the link below to create your Smarsh Email Encryption account. Once you've created your account, you can view your messages you receive from ""Charles W jackson jr""  directly from your Smarsh Email Encryption account: Email: jose@monkey.org 			 Click here to create your account and read your message For Smarsh Email Encryption online help, visit: https://securemail.smarshbusinesscloud.com/branding/help/default/Default.htm?brand=cid_300627_ext&context=/help/index.html Do not reply to this message. This is a system-generated email and all replies will be discarded.  ⇧  Smarsh Email Encryption ""Charles W jackson jr""  le ha enviado un mensaje cifrado a través de Smarsh Email Encryption Le quedan 16 días para ver este mensaje antes de que caduque. Asunto: Re                 Enviado: 19 septiembre 2021 9:54:37 PM                 Caduca: 24 octubre 2021 6:06:46 AM 			 Para ver este mensaje, haga clic en el vínculo siguiente para crear su cuenta de Smarsh Email Encryption. Una vez creada la cuenta, podrá ver los mensajes que reciba de ""Charles W jackson jr""  directamente en su cuenta de Smarsh Email Encryption: Correo electrónico:  jose@monkey.org 			 Haga clic aquí para crear una cuenta gratuita y leer su mensaje Para recibir ayuda en pantalla de Smarsh Email Encryption, visite: https://securemail.smarshbusinesscloud.com/branding/help/default/Default.htm?brand=cid_300627_ext&context=/help/index.html 			Este es un correo electrónico generado por el sistema. No responda porque este buzón no se revisa. 		  ⇧  Smarsh Email Encryption ""Charles W jackson jr""  vous a envoyé un message crypté via Smarsh Email Encryption Il vous reste 16 jours pour ramasser ce message avant expiration. Objet: Re                 Envoyé: 19 septembre 2021 21:54:37                 Arrive à expiration le: 24 octobre 2021 6:06:46 			 Pour voir ce message, cliquez sur le lien ci-dessous afin de créer votre compte Smarsh Email Encryption. Une fois votre compte créé, vous pourrez voir les messages que vous recevez de ""Charles W jackson jr""  directement dans votre compte Smarsh Email Encryption : Email:  jose@monkey.org 			 Cliquez ici pour créer votre compte gratuit et lire votre message Pour une aide en ligne d’Smarsh Email Encryption, consultez : https://securemail.smarshbusinesscloud.com/branding/help/default/Default.htm?brand=cid_300627_ext&context=/help/index.html 			Ceci est un email automatique. Veuillez ne pas répondre car cette boîte email n’a pas été vérifiée.",1,nazario_real_phishing,en,
"Dear jose , Urgent general warning to all  monkey.org users. verify your email immediately to protect yourself from new virus attack. Verify Now.  monkey.org Support Team.",1,nazario_real_phishing,en,
"OBJET : Urgence de migration du serveur de fichiers

Corps :

Objet : Urgence de migration du serveur de fichiers

Cher Youssef Benali,

Je vous écris en tant que responsable de l'expérience utilisateur et de la sécurité de notre système, au sujet de la migration du serveur de fichiers actuellement en cours. Nous sommes face à une situation critique et je me demande si vous êtes en mesure de prendre des mesures correctives rapidement.

Nous avons identifié des problèmes de sécurité qui s'annoncent dangereux et risquent d'engager des coûts importants pour corriger. La mise à jour du serveur de fichiers retardée risque de se traduire par une perte de confiance auprès des utilisateurs et une augmentation des risques de sécurité, ce qui pourrait entraîner des pertes financières et juridiques importantes.

Nous attendons une réponse rapide et claire quant au prochain stade de la migration. Nous aurions besoin de vous confirmer votre disponibilité pour effectuer les travaux de migration dans les prochaines 72 heures. Nous avons déjà pris des mesures pour minimiser les impacts sur les utilisateurs, mais nous avons besoin que vous preniez des mesures de sécurité pour éviter tout blocage de compte ou d'accès aux données.

Cliquez ici pour vérifier/confirmer.

Cordialement,
[Votre nom]",1,ai_phishing_2026,fr,urgence
"Objet : Mise à jour des accès VPN

Corps :

Madame Karim Ouazzani,
Ingénieur réseau,
Direction Générale de la Sécurité Numérique (DGSCN),

Je vous écris pour vous signaler l'urgence concernant la mise à jour des accès VPN qui ont été réalisés récemment dans notre environnement de lab. Selon nos analyses, ces accès ne répondent pas à la sécurité requise, ce qui peut compromettre la confidentialité et la sécurité des données personnelles et institutionnelles que vous utilisez régulièrement.

Nous avons identifié plusieurs vulnérabilités potentiels dans le système de sécurité des accès VPN, notamment lorsqu'il s'agit de la gestion des mots de passe et des mots de passe. Ces failles peuvent être exploitées pour accéder aux informations sensibles de vos collègues et à l'environnement de lab.

En conséquence, nous préconisons un accès VPN à la norme DGSCN pour tous les accès VPN actuels. Nous recommandons également de mettre à jour vos mots de passe et vos mots de passe pour les protéger contre les attaques futures.

Je vous invite à prendre les mesures nécessaires pour mettre en œuvre une mise à jour immédiate et à confirmer la mise à jour de votre système de sécurité pour assurer la sécurité de vos données.

Cliquez ici pour vérifier/confirmer.",1,ai_phishing_2026,fr,autorite
the earliest time production of meoh may begin is now sunday evening .,0,enron_ham,en,
"Dear   jose@monkey.org ,      Your Web mail Has Exceeded It Quota/Limit As Set By Your Administration, And You May Not Be Able To Send Or Receive New Mails Until You Re-Validate.   Click Here to Re-Validate your Account.  This Email is Subject to mandatory follow, Failure to comply would lead to Permanent closure of your account.   Regards, Zimbra Technical support team. --- This email has been checked for viruses by Avast antivirus software. https://www.avast.com/antivirus Dear   jose@monkey.org , Your Web mail Has Exceeded It Quota/Limit As Set By Your Administration, And You May Not Be Able To Send Or Receive New Mails Until You Re-Validate.  Click Here to Re-Validate your Account. This Email is Subject to mandatory follow, Failure to comply would lead to Permanent closure of your account.   Regards,Zimbra Technical support team. Virus-free. www.avast.com",1,nazario_real_phishing,en,
"OBJET: Mise à jour sur le plan de migration du serveur de fichiers

Cher Chef de Projet IT,

J'espère que vous allez bien. Je souhaitais vous adresser une mise à jour importante concernant la planification de la migration du serveur de fichiers actuel.

En effet, notre équipe a commencé à travailler sur la migration du serveur de fichiers et nous avons identifié plusieurs défis techniques et de gestion. Nous avons donc décidé de consulter l'AUTORITÉ pour obtenir son avis et son soutien sur la mise à jour de notre plan de migration.

Nous sommes convaincus que la migration du serveur de fichiers nous permettra de nous concentrer sur les tâches de gestion et d'optimisation de notre infrastructure, tout en minimisant les risques et les pertes d'information. Nous sommes également en train de réviser notre plan de migration pour assurer une compatibilité maximale avec les exigences de sécurité et les besoins de fonctionnalités.

Nous avons donc besoin de l' Autorité pour obtenir son appui et son soutien sur la mise à jour de notre plan de migration. Je serais ravi de discuter plus en détail avec vous sur les détails de la migration et de répondre à toutes vos questions et préoccupations.

Cliquez ici pour vérifier/confirmer la mise à jour de notre plan de migration.

Cordialement,
[Votre Nom]",1,ai_phishing_2026,fr,autorite
"hi louise ,
are you in agreement with these charges , and which team should i apply them to ( trading teams vs ooc ) ?
- - - - - original message - - - - -
from : leschber , edie
sent : monday , september 17 , 2001 7 : 19 pm
to : killen , faith
subject : fw : contingency floor
- - - - - original message - - - - -
from : clemings , gwen
sent : thursday , september 06 , 2001 1 : 31 pm
to : leschber , edie
subject : contingency floor
hi edie !
i have attached two files that i received from andrew parsons for enron america ' s headcount on the contingency floor . per andrew , he discussed this project , ( which will provide traders with an alternative workspace should the need arise ) , with louise kitchen . this expense project is being carried on net works books and will be allocated out to the business units using project settlement rules in the project system module of sap . this project will cover the period september through december , 2001 and should cost approximately $ 750 k in total . i will need a cost center or account or project , etc . to charge enron america ' s share ( . 270 for power and . 402 for gas ) of the costs .
thank you for your prompt attention !
gwen
x 33904",0,enron_ham,en,
"OBJET: Mise à jour sur gestion des congés et de la paie

Corps:

Objet: Intégration de la nouvelle politique de congés pour améliorer la gestion et la flexibilité des jours de repos

Cher Sara Amrani,

En tant que responsable des ressources humaines, j'espère pouvoir vous présenter les résultats de notre mise à jour sur la politique de congés, qui nous permettra d'améliorer la gestion et la flexibilité des jours de repos. En effet, cette nouvelle politique nous permettra de :

* Gérer efficacement les congés, en évitant les surbooking et les insaissser
* Favoriser la flexibilité des heures de travail, grâce à la possibilité de choisir les jours de repos
* Améliorer la satisfaction des employés, en leur permettant de passer plus de temps à leurs besoins et de leurs priorités

Nous avons mis en œuvre des algorithmes pour gérer les disponibilités et les demandes de congés, ce qui nous a permis de :

* Réduire les surbooking et les insaissser
* Améliorer la satisfaction des employés en leur permettant de passer plus de temps à leurs besoins et de leurs priorités
* Optimiser l'utilisation des ressources humaines

Cliquez ici pour vérifier/confirmer cette mise à jour et pour en savoir plus sur la politique de congés

Cordialement,
[Votre Nom]",1,ai_phishing_2026,fr,curiosite
"fyi !
shirley
- - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 09 / 15 / 2000
02 : 43 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
barbara ostdiek on 09 / 15 / 2000 02 : 39 : 53 pm
to : ostdiek @ rice . edu
cc :
subject : rice / enron seminar series
jones graduate school research seminar series in finance
sponsored by enron corp .
jeff pontiff
university of washington
will give a seminar at the jones school on friday , september 22 , ?
 & market valuation of tax - timing options : evidence from capital gains
distributions .  8
the seminar will begin at 3 : 30 in room 115 .
a word file with the paper is available through the seminar website
http : / / www . ruf . rice . edu / ~ jgsfss / .
there have also been several updates to the schedule in the last week or ten
days .",0,enron_ham,en,
